turn_id,speaker,start,stop,utterance,backchannel,backchannel_count,backchannel_speaker,backchannel_start,backchannel_stop,interval,delta,questions,end_question,overlap,n_words
43,5869dec37fbbcd00013974e2,342.24,374.45,"Well I will be doing sex. But the thing is it's head though, the thing said like oh this is only the first session, this is the one that started october 7th and like you can do other ones which probably do six thing. This one I was like so november 1st I'll be checking again and let's see how that works. So um I did my first one when Yesterday at six. a.m. And I was like Girl, please don't ever check that box again. My 1st 1 and then this is my second.","Mhm. Mhm. Mhm. Yeah,",4,5f4a7225cf944c08a81adca2,352.34,371.04,-0.01999999999998181,32.20999999999998,0,False,True,99
44,5f4a7225cf944c08a81adca2,374.54,376.06,I did my first one on monday.,,0,,,,0.09000000000003183,1.5199999999999818,0,False,False,7
45,5869dec37fbbcd00013974e2,376.24,378.95,Yeah. Where are you cheater?,,0,,,,0.18000000000000682,2.7099999999999795,1,True,False,5
46,5f4a7225cf944c08a81adca2,379.04,396.16,"I tutor like um like our district, like not my district but like the public district by me, it's um like doing hybrid so there's a lot of kids um who just need help, so I do it like privately, so like I'm self employed on that, so I just go to people's houses and I like to do their kids.",Mhm. Mhm. Yeah.,3,5869dec37fbbcd00013974e2,385.04,393.94,0.09000000000003183,17.120000000000005,0,False,False,65
47,5869dec37fbbcd00013974e2,396.94,443.96,"How did you set that up? Like I was thinking because my .1% so they all displayed, but this can be $15 an hour. Like I only do the athletes she is and what it's like tutoring like D1 athletes who don't have lives because they're being exploited by the university. So it's like, oh this is super exciting. And I went to like a liberal arts school, I didn't have any of this. And so like this whole world of college athletics was completely porn changed when I met them and I was like, wow, there's a lot of shit going on here what I want because they see a little bit to me. But oh maybe you should tutor Children who are nice to you. I was like, I was like, what am I supposed to do? Like put something on credit cards or something like that.",Mhm. Yeah. Mhm. Mhm. Okay. Yeah. Mhm. Mhm. Yeah. Mhm.,10,5f4a7225cf944c08a81adca2,403.84,440.26,0.7799999999999727,47.01999999999998,2,False,False,156
48,5f4a7225cf944c08a81adca2,443.94,484.76,"For me, I it depends on like the area, but like I did a lot of facebook And I just happened to be like in a good place for like the market was in like demand, it wasn't super oversaturated, like I'm gonna keep scared of that. Like when I go away to college, like I feel like every other kid is gonna be like, Oh tutor for money and now we have like 5000 tutors and two kids who don't do well at math. But right now I just put a bunch of ads up on facebook, like I posted them in like different local groups to write towns around where I live. And then after that, like once you get set up, a lot of it is just referrals like two people I have right now that are pretty consistent or because I tutored for either a relative or a friend and they got referred through that.","Mhm. Mhm. Uh huh Yeah,",4,5869dec37fbbcd00013974e2,447.74,465.74,-0.01999999999998181,40.81999999999999,0,False,True,164
49,5869dec37fbbcd00013974e2,485.54,548.66,"we'll call I what is it doing? What was I doing? I was going to like my baby, my baby to pets people's dogs. And there was just one lady was like, I'm stuffed with her Pomeranian and then she'd like another word dog, They were absolute like fucking nightmares. It was shit. Every time I'm telling them, like I literally went like every time I believe the house through the shit and it was like, it's not like I was like gallivanting around town, I literally went to my car to get something out of my trunk and they had shot on the floor like the third seconds that I was gone And but she was upstairs with them and she's like, I'm like 50"" a day, like I promised you end up isn't enough. And I was like, fine, I like harass you. So I was telling her all of these pictures, so that was enough for her to think that article will be singing and being. So she recommended me to babysit because I think that's the 1 to 1 correlation. So she recommended me to one of her friends because he was like looking for a nanny because all of his kids were going virtual school. They were also fucking nightmares. They were like 11, 9 and seven. And like uh oh God","Mhm. Yeah. Okay. Yeah. Mhm, mm hmm. Yeah.",8,5f4a7225cf944c08a81adca2,495.54,546.24,0.7800000000000296,63.11999999999995,2,False,False,237
50,5f4a7225cf944c08a81adca2,548.74,549.24,Yeah.,,0,,,,0.08000000000004093,0.5,0,False,False,1
51,5869dec37fbbcd00013974e2,549.24,557.7,"watch Children. It was like, I'm not fucking repented and I rude as fuck and like, I actually think that my Children have emotions",Okay. Mhm.,2,5f4a7225cf944c08a81adca2,550.74,553.66,0.0,8.460000000000036,0,False,False,25
52,5f4a7225cf944c08a81adca2,557.44,557.76,Which?,,0,,,,-0.2599999999999909,0.31999999999993634,1,True,True,1
53,5869dec37fbbcd00013974e2,557.7,570.76,"and to be treated like human beings, but um I don't want to, but I was going to because or so I wear it because they weren't like it was awful. Also virtual school is not working",,0,,,,-0.05999999999994543,13.059999999999945,0,False,True,39
54,5f4a7225cf944c08a81adca2,571.04,571.7,"No,",,0,,,,0.2799999999999727,0.6600000000000819,0,False,False,1
55,5869dec37fbbcd00013974e2,571.14,571.56,how?,,0,,,,-0.5600000000000591,0.4199999999999591,1,True,True,1
56,5f4a7225cf944c08a81adca2,571.76,572.75,it's not.,"Yeah,",1,5869dec37fbbcd00013974e2,572.04,572.24,0.20000000000004547,0.9900000000000091,0,False,False,3
57,5869dec37fbbcd00013974e2,572.94,615.66,"they all had, I didn't even really think about it obviously because I'm a single person. I don't have Children but I wouldn't. They all go to three different schools, which I don't know how that happened. But they all go to three different schools. So they all want three different schedules. So they were all in three different laptops. All of them were like confused about how to get into their shit. But then when they have different breaks at different times. So like two of them on their laptop and then there's this random secure like cartwheeling in the background literally up their screen calls while they're in the middle of class and running around screaming for us that that was a while. This is not sustainable. I hate that we're in this predicament. But yet here we are.",Yeah.,1,5f4a7225cf944c08a81adca2,607.24,607.44,0.19000000000005457,42.719999999999914,0,False,False,149
58,5f4a7225cf944c08a81adca2,616.64,632.86,"Mhm. I tutored someone today and like they're doing awful with online school, like it's a boy and a girl and the boys are not that bad. But the girl like I went into like go upstairs in her bedroom and first of all the families like all over the place that I would come in and they're like we don't have a chair for you, can you just sit on her bed with her?",Sure.,1,5869dec37fbbcd00013974e2,630.14,630.56,0.9800000000000182,16.220000000000027,1,True,False,79
59,5869dec37fbbcd00013974e2,633.54,634.05,What?,,0,,,,0.67999999999995,0.5099999999999909,1,True,False,1
60,5f4a7225cf944c08a81adca2,633.64,648.35,And I'm like okay. And then so um I get in and the data is like yeah so she fell asleep on both of her local meats and did not go to class. So can you like teacher what she didn't learn in class? And I was like okay.,Oh,1,5869dec37fbbcd00013974e2,646.84,647.05,-0.40999999999996817,14.710000000000036,1,False,True,51
61,5869dec37fbbcd00013974e2,648.54,652.95,"know, how old are you?",Yeah,1,5f4a7225cf944c08a81adca2,650.24,650.56,0.18999999999994088,4.410000000000082,1,True,False,5
62,5f4a7225cf944c08a81adca2,652.94,678.64,"She's like in third grade and the things like every time I go she's like 50 assignments of like not done, like missed work and I'm like I want to help her but like she is beyond she's beyond an hour a week. Like she needs like intervention till I get all this shit done. And like catch up on the fact that like she's not even like a wake for school. Like you got to put your foot down and wake her up. Yeah. Yeah.",,0,,,,-0.009999999999990905,25.699999999999932,0,False,True,91
63,5869dec37fbbcd00013974e2,678.64,748.16,"That's absolutely I think that our students for a deal with me for 15 minutes. It would be so bad. I really did not know where to start. Like you are not capitalizing your eyes and your I need you to get it together Located. Just start by doing a spell check. Like that went through this paper by 50%. Please just do it. But it's like, it's insane. And now I don't want to because all the right to an exception. All mine very why Like college students are fucking wires and that's fine. Um Adam's wire, but also it's not that hard to be good at it and their battle and that's what's crazy do you mean? Because we're on Doom? We can't even turn the cameras off. You could look at it. Really fucking your girlfriend with the camera and the sound off. I would think that you were doing a reading and there would be nothing for me to know. But they'll come and they'll answer the phone in the mall and be like, hey I'm in the mall. You did not need to disclose that information and now you're going to get rid of right,",Yeah. Yeah. Mhm. Oh my God. Mhm. Mhm. Mhm. Yeah. Mhm. Mhm.,11,5f4a7225cf944c08a81adca2,679.44,748.14,0.0,69.51999999999998,2,False,False,215
64,5f4a7225cf944c08a81adca2,748.15,749.26,"Yeah, definitely.",,0,,,,-0.009999999999990905,1.1100000000000136,0,False,True,2
65,5869dec37fbbcd00013974e2,749.34,754.66,What are you doing? Are you like said that you're not away at college? How are you? Kind of like,,0,,,,0.08000000000004093,5.319999999999936,3,False,False,21
66,5f4a7225cf944c08a81adca2,754.64,755.15,Me.,,0,,,,-0.01999999999998181,0.5099999999999909,0,False,True,1
67,5869dec37fbbcd00013974e2,754.66,755.06,"them,",,0,,,,-0.4900000000000091,0.39999999999997726,0,False,True,1
68,5f4a7225cf944c08a81adca2,755.54,809.95,"Well, I mean like Yeah and no, like there was definitely good parts of it like just like they felt the money, I'm not paying for room and board, which is good. I mean it's sort of like I'm unlike financially and stuff like that. So they always find a way to cheat me out of that one way or another. So like when I um got the announcement that we weren't going on campus, they like cut my aid in like response to that. So like it wasn't really like a huge savings but it was okay. And then also I was supposed to get like work study and like they didn't give me a job like I went on my portal for like the workday stuff and they were like literally two jobs and one of them was a ta for like genetics and I was a freshman government and economic students. I was like okay talk this. So eventually they had to go back and retake all of the work study money out from people who aren't on campus and just then pay it to them. So that was the whole thing. But",wow. Right. Okay.,3,5869dec37fbbcd00013974e2,755.54,793.85,0.4800000000000182,54.41000000000008,0,False,False,203
69,5869dec37fbbcd00013974e2,809.54,811.16,"Oh, I'm a God.",,0,,,,-0.41000000000008185,1.6200000000000045,0,False,True,5
70,5f4a7225cf944c08a81adca2,810.84,811.65,here we are.,,0,,,,-0.31999999999993634,0.8099999999999454,0,False,True,3
71,5869dec37fbbcd00013974e2,811.84,834.76,"Yeah. Mhm. Yeah. I'm mm. Probably I would have loved and I had to go to Iowa for school in time. Like that's because I had already been. I feel like if it was my first semester, I would've been like crap. This sucks. I don't want to bring this up for you. This was a terrible experience. But what was it like having your senior year like in a pandemic?",Mhm. Yeah,2,5f4a7225cf944c08a81adca2,823.64,829.96,0.19000000000005457,22.91999999999996,1,True,False,75
72,5f4a7225cf944c08a81adca2,835.24,855.33,it was okay. Like I think it was like definitely interesting. Like I was sort of that person that like I don't want to say like kiss ass but like I was pretty involved in high school and part of it was like I needed to be involved. Like I could go to like a school and I get a scholarship was like I did not know how to pay for it else was um It was definitely like weird,,0,,,,0.4800000000000182,20.090000000000032,0,False,False,81
73,5869dec37fbbcd00013974e2,854.84,855.05,What?,,0,,,,-0.4900000000000091,0.2099999999999227,1,True,True,1
74,5f4a7225cf944c08a81adca2,855.33,868.26,to like lose prom and like lose graduation and all that stuff. But once I was like three months out I was like I actually don't like some of these people and I I'm glad I'm not coming back like yeah.,Mm. Uh huh.,2,5869dec37fbbcd00013974e2,863.04,867.66,0.2800000000000864,12.92999999999995,0,False,False,44
75,5869dec37fbbcd00013974e2,868.84,900.05,"No, I um I was in the same exact but which is how I ended up in a fucking I don't want to go to school. All right. I literally my psychologist dr I was like I had him I need to go to college. That would be ideal. And he was looking pretty cool. Like how much do you think your parents can pay? And I was literally nothing. And he's like, oh cool hair. Some schools don't give you a ton of money. Yeah. Got all these applications to stand for the few whatever is over there. Cool.",Mhm. Yeah. Mhm.,3,5f4a7225cf944c08a81adca2,875.74,898.46,0.5800000000000409,31.209999999999923,1,False,False,103
76,5f4a7225cf944c08a81adca2,899.44,901.56,Did you go to like University of Iowa?,,0,,,,-0.6099999999999,2.119999999999891,1,True,True,8
77,5869dec37fbbcd00013974e2,901.44,904.25,Mhm. That's a good now.,,0,,,,-0.11999999999989086,2.8099999999999454,0,False,True,6
78,5f4a7225cf944c08a81adca2,903.94,910.95,"Uh It's cool, what are you studying? That's cool.",Um History.,1,5869dec37fbbcd00013974e2,908.54,910.25,-0.30999999999994543,7.009999999999991,1,False,True,11
79,5869dec37fbbcd00013974e2,911.14,967.27,"So I did the history and underground and Green doesn't have an education major. Which this is how fucking dumb Miami. I'm already getting a sense that you're smarter than me when I was your age but I wanted to be a teacher and I went to a school that didn't have an education major, so that was done. Um and I didn't realize it until like months after I arrived, I want to declare my major and I was like, oh, I'm here to be a history teacher. I'm going through an education manager. Like that doesn't, that doesn't exist though. What do you mean for that shit? What? That has been a history major? Because I was like, oh, what if I teach something is going to have to be issue because I can't fucking read, I don't know math and that's like there's nothing left. I'm definitely gonna do a foreign language science would be a nightmare if I was in charge of it. So history. It is and it's funny because people keep asking me because I'm getting a PhD now, but really it's just because it's like,",Mhm. Uh huh. Mhm. Yeah,4,5f4a7225cf944c08a81adca2,924.74,945.65,0.18999999999994088,56.129999999999995,3,False,False,211
80,5f4a7225cf944c08a81adca2,967.14,967.33,but,,0,,,,-0.12999999999999545,0.19000000000005457,0,False,True,1
81,5869dec37fbbcd00013974e2,967.27,967.38,you,,0,,,,-0.06000000000005912,0.11000000000001364,0,False,True,1
82,5f4a7225cf944c08a81adca2,967.33,967.59,then,,0,,,,-0.049999999999954525,0.2599999999999909,0,False,True,1
83,5869dec37fbbcd00013974e2,967.38,967.63,"know, I",,0,,,,-0.21000000000003638,0.25,0,False,True,2
84,5f4a7225cf944c08a81adca2,967.6,967.98,you,,0,,,,-0.029999999999972715,0.37999999999999545,0,False,True,1
85,5869dec37fbbcd00013974e2,967.63,968.01,don't have any,,0,,,,-0.35000000000002274,0.37999999999999545,0,False,True,4
86,5f4a7225cf944c08a81adca2,967.98,968.16,know.,,0,,,,-0.029999999999972715,0.17999999999994998,0,False,True,1
87,5869dec37fbbcd00013974e2,968.01,981.66,"other worlds those people involved in school. So people ask me, oh my goodness! Like you must love history. Huh? No, I mean it's interesting. Sure, but I don't want to wake up every day like I can't wait to be this fucking book.",Mhm.,1,5f4a7225cf944c08a81adca2,968.74,970.75,-0.14999999999997726,13.649999999999977,1,False,True,47
88,5f4a7225cf944c08a81adca2,982.34,982.44,You,,0,,,,0.6800000000000637,0.10000000000002274,0,False,False,1
89,5869dec37fbbcd00013974e2,982.34,982.55,So,,0,,,,-0.10000000000002274,0.2099999999999227,0,False,True,1
90,5f4a7225cf944c08a81adca2,982.44,982.61,know,,0,,,,-0.10999999999989996,0.16999999999995907,0,False,True,1
91,5869dec37fbbcd00013974e2,982.55,982.76,there.,,0,,,,-0.06000000000005912,0.21000000000003638,0,False,True,1
92,5f4a7225cf944c08a81adca2,982.61,1011.23,"I don't you mean like I mean like economics was like I don't know I guess it's practical like it's a good major or like whisper arts and smith so we don't have a business or any of that shit. So like anyone who goes into business is usually like an economics is a major and people are like, oh wow you best. You know, I had someone ask me like when I put it like up or like told some people that I was majoring in economics and like the end of high school and they were like, wow, you know, I've never really seen you passionate about economics and I'm like bitch, I just wanna fucking job like it ain't",Yeah.,1,5869dec37fbbcd00013974e2,993.24,993.48,-0.14999999999997726,28.620000000000005,0,False,True,130
93,5869dec37fbbcd00013974e2,1011.14,1014.84,Who,,0,,,,-0.09000000000003183,3.7000000000000455,0,False,True,1
94,5f4a7225cf944c08a81adca2,1011.23,1014.56,"that deep. I'm not going, I'm not going home in the middle of the night",,0,,,,-3.6100000000000136,3.3299999999999272,0,False,True,17
95,5869dec37fbbcd00013974e2,1014.84,1015.21,was,,0,,,,0.2800000000000864,0.37000000000000455,0,False,False,1
96,5f4a7225cf944c08a81adca2,1014.94,1015.56,supplying,,0,,,,-0.2699999999999818,0.6199999999998909,0,False,True,1
97,5869dec37fbbcd00013974e2,1015.23,1015.34,that?,,0,,,,-0.32999999999992724,0.11000000000001364,1,True,True,1
98,5f4a7225cf944c08a81adca2,1015.56,1016.07,the millions.,,0,,,,0.2199999999999136,0.5100000000001046,0,False,False,2
99,5869dec37fbbcd00013974e2,1015.66,1026.26,"Thanks. Like who wakes up like I just love the fucking stock market. But even still, obviously this is a strategic choice. Like I'm going to get paid for this fucking degree. I would like a job when I'm done.",Okay. Mhm.,2,5f4a7225cf944c08a81adca2,1020.44,1023.47,-0.41000000000008185,10.600000000000023,0,False,True,42
100,5f4a7225cf944c08a81adca2,1026.34,1068.42,"Yeah, but I went to a school that was like a magnet school forgetting that we took kids from like all over the county and you have to test it and stuff. Like it was a good experience. But at the same time I went just with a lot of like very wealthy people who have like no perception on like Earth. It was like, I remember this one girl who was like super sweet but she was also super sweet cause she was just so dumb and like not what are we not have any idea what was going on in the world? And like I remember she like, Like applied early decision to like University of Miami which is like $60,000 a year. And remember like we were talking in class, um, just for context, not related, but she was always that bit, you have to ask the dumbest fucking question like",Uh huh.,1,5869dec37fbbcd00013974e2,1042.34,1043.44,0.07999999999992724,42.080000000000155,1,False,False,155
101,5869dec37fbbcd00013974e2,1067.44,1068.22,"People are,",,0,,,,-0.9800000000000182,0.7799999999999727,0,False,True,2
102,5f4a7225cf944c08a81adca2,1068.43,1081.35,"that. But remember we're talking in class once and she was like, Oh why aren't you eating too like your top school? And I was like, because even if they let me in, if they don't give me any money, like I can't go. And she was like, what does that mean? And I was like,",,0,,,,0.21000000000003638,12.919999999999845,2,False,False,60
103,5869dec37fbbcd00013974e2,1082.44,1087.17,"It means that I can't afford to pay $50,000 a year baby. Like what are you talking about?",,0,,,,1.0900000000001455,4.730000000000018,1,True,False,20
104,5f4a7225cf944c08a81adca2,1087.14,1089.66,her name was also like Ansley. Which I feel like ads,,0,,,,-0.029999999999972715,2.519999999999982,0,False,True,11
105,5869dec37fbbcd00013974e2,1090.44,1092.86,I feel like Ansley is like one of,,0,,,,0.7799999999999727,2.4199999999998454,0,False,False,8
106,5f4a7225cf944c08a81adca2,1092.84,1093.35,remember.,,0,,,,-0.01999999999998181,0.5099999999999909,0,False,True,1
107,5869dec37fbbcd00013974e2,1092.86,1097.55,"those Caylee Haley Braley names like make fun of on instagram,","Yeah,",1,5f4a7225cf944c08a81adca2,1095.34,1095.84,-0.4900000000000091,4.690000000000055,0,False,True,11
108,5f4a7225cf944c08a81adca2,1098.34,1101.55,she used to have like an account where she would like draw Pomeranians.,,0,,,,0.7899999999999636,3.2100000000000364,0,False,False,13
109,5869dec37fbbcd00013974e2,1103.14,1104.27,were they good?,,0,,,,1.5900000000001455,1.1299999999998818,1,True,False,3
110,5f4a7225cf944c08a81adca2,1104.14,1104.77,"No,",,0,,,,-0.12999999999988177,0.6299999999998818,0,False,True,1
111,5869dec37fbbcd00013974e2,1105.04,1111.03,Oh my God. I feel like that's gonna be your thing. Like you should probably be a good enough,,0,,,,0.2699999999999818,5.990000000000009,0,False,False,21
112,5f4a7225cf944c08a81adca2,1110.94,1111.77,I,,0,,,,-0.08999999999991815,0.8299999999999272,0,False,True,1
113,5869dec37fbbcd00013974e2,1111.03,1111.96,at it. But like,,0,,,,-0.7400000000000091,0.9300000000000637,0,False,True,4
114,5f4a7225cf944c08a81adca2,1111.78,1115.6,feel like like why Palmer apparently like I had a friend like he was in class,,0,,,,-0.18000000000006366,3.8199999999999363,0,False,True,16
