turn_id,speaker,start,stop,utterance,backchannel,backchannel_count,backchannel_speaker,backchannel_start,backchannel_stop,interval,delta,questions,end_question,overlap,n_words
52,5eeb9d5c417b5b34b8ceed17,99.69,100.39,July,,0,,,,-0.2600000000000051,0.7000000000000028,0,False,True,1
53,5e8e4fc4bb7e470d85c008e5,99.96,100.67,July,,0,,,,-0.4300000000000068,0.710000000000008,0,False,True,1
54,5eeb9d5c417b5b34b8ceed17,100.4,100.88,four,,0,,,,-0.269999999999996,0.47999999999998977,0,False,True,1
55,5e8e4fc4bb7e470d85c008e5,100.68,101.17,4?,,0,,,,-0.19999999999998863,0.4899999999999949,1,True,True,1
56,5eeb9d5c417b5b34b8ceed17,100.88,101.36,weekend?,,0,,,,-0.29000000000000625,0.480000000000004,1,True,True,1
57,5e8e4fc4bb7e470d85c008e5,101.18,137.67,"Yeah, we had a great time. So I mean we had the kids out obviously like not not much, not much of you know, friends but you know her she's got I've got three step kids. So my wife um you know we had to step kids and my step kids, our kids and grandkids out and jet skied. We we I live out in the country so we have a little lake. So we jet skied and barbecued and shots and fireworks and you know, avoided most people. And I mean as happens right",Yeah. Okay. Mhm. Mhm. Okay. Uh,6,5eeb9d5c417b5b34b8ceed17,105.04,137.5,-0.1799999999999926,36.48999999999998,0,False,True,97
58,5eeb9d5c417b5b34b8ceed17,137.5,137.85,huh.,,0,,,,-0.1699999999999875,0.3499999999999943,0,False,True,1
59,5e8e4fc4bb7e470d85c008e5,137.67,143.45,now right unfortunately. But it was,"Yeah. Yeah,",2,5eeb9d5c417b5b34b8ceed17,139.54,143.04,-0.18000000000000682,5.780000000000001,0,False,True,6
60,5eeb9d5c417b5b34b8ceed17,143.44,143.78,it's,,0,,,,-0.009999999999990905,0.3400000000000034,0,False,True,2
61,5e8e4fc4bb7e470d85c008e5,143.45,143.81,fun.,,0,,,,-0.3300000000000125,0.36000000000001364,0,False,True,1
62,5eeb9d5c417b5b34b8ceed17,143.78,144.02,it's,,0,,,,-0.030000000000001137,0.2400000000000091,0,False,True,2
63,5e8e4fc4bb7e470d85c008e5,143.82,144.24,What about,,0,,,,-0.20000000000001705,0.4200000000000159,0,False,True,2
64,5eeb9d5c417b5b34b8ceed17,144.02,144.26,it's,,0,,,,-0.21999999999999886,0.23999999999998067,0,False,True,2
65,5e8e4fc4bb7e470d85c008e5,144.24,144.75,you?,,0,,,,-0.01999999999998181,0.5099999999999909,1,True,True,1
66,5eeb9d5c417b5b34b8ceed17,144.26,145.75,difficult to make happy holidays,,0,,,,-0.4900000000000091,1.490000000000009,0,False,True,5
67,5e8e4fc4bb7e470d85c008e5,145.69,148.96,Yeah. Yeah. It's it's pretty weird,right,1,5eeb9d5c417b5b34b8ceed17,148.54,148.73,-0.060000000000002274,3.2700000000000102,0,False,True,8
68,5eeb9d5c417b5b34b8ceed17,148.73,149.16,now.,,0,,,,-0.2300000000000182,0.4300000000000068,0,False,True,1
69,5e8e4fc4bb7e470d85c008e5,148.96,168.46,"right now. Yeah. But hopefully by I don't know next year. I mean, I don't know. I don't expect the vaccine until like, I don't know, March to May june next year. So we'll see what happens then then then maybe it gets back to normal a little bit.","Yeah,",1,5eeb9d5c417b5b34b8ceed17,163.14,163.76,-0.19999999999998863,19.5,0,False,True,54
70,5eeb9d5c417b5b34b8ceed17,169.24,169.93,"I'm hoping,",,0,,,,0.7800000000000011,0.6899999999999977,0,False,False,3
71,5e8e4fc4bb7e470d85c008e5,169.44,170.14,I'm hoping.,,0,,,,-0.4900000000000091,0.6999999999999886,0,False,True,3
72,5eeb9d5c417b5b34b8ceed17,169.93,170.39,I'm hoping,,0,,,,-0.20999999999997954,0.45999999999997954,0,False,True,3
73,5e8e4fc4bb7e470d85c008e5,170.15,170.67,I'm hoping,,0,,,,-0.23999999999998067,0.5199999999999818,0,False,True,3
74,5eeb9d5c417b5b34b8ceed17,170.39,171.12,it'll just,,0,,,,-0.28000000000000114,0.7300000000000182,0,False,True,3
75,5e8e4fc4bb7e470d85c008e5,170.67,171.74,it'll just uh,uh,1,5eeb9d5c417b5b34b8ceed17,171.13,171.46,-0.45000000000001705,1.0700000000000216,0,False,True,4
76,5eeb9d5c417b5b34b8ceed17,171.47,171.78,we'll get,,0,,,,-0.27000000000001023,0.3100000000000023,0,False,True,3
77,5e8e4fc4bb7e470d85c008e5,171.75,171.9,we'll,,0,,,,-0.030000000000001137,0.15000000000000568,0,False,True,2
78,5eeb9d5c417b5b34b8ceed17,171.78,171.99,back,,0,,,,-0.12000000000000455,0.21000000000000796,0,False,True,1
79,5e8e4fc4bb7e470d85c008e5,171.9,172.07,get,,0,,,,-0.09000000000000341,0.1699999999999875,0,False,True,1
80,5eeb9d5c417b5b34b8ceed17,171.99,172.11,to,,0,,,,-0.07999999999998408,0.12000000000000455,0,False,True,1
81,5e8e4fc4bb7e470d85c008e5,172.07,172.28,back,,0,,,,-0.040000000000020464,0.21000000000000796,0,False,True,1
82,5eeb9d5c417b5b34b8ceed17,172.11,172.36,least,,0,,,,-0.1699999999999875,0.25,0,False,True,1
83,5e8e4fc4bb7e470d85c008e5,172.28,172.42,to,,0,,,,-0.0800000000000125,0.13999999999998636,0,False,True,1
84,5eeb9d5c417b5b34b8ceed17,172.37,172.92,80%,,0,,,,-0.04999999999998295,0.549999999999983,0,False,True,1
85,5e8e4fc4bb7e470d85c008e5,172.48,173.09,you if you first,,0,,,,-0.4399999999999977,0.6100000000000136,0,False,True,4
86,5eeb9d5c417b5b34b8ceed17,172.92,173.1,of our,,0,,,,-0.17000000000001592,0.18000000000000682,0,False,True,2
87,5e8e4fc4bb7e470d85c008e5,173.09,173.3,wanted,,0,,,,-0.009999999999990905,0.21000000000000796,0,False,True,1
88,5eeb9d5c417b5b34b8ceed17,173.1,173.76,normal life.,a normal,1,5e8e4fc4bb7e470d85c008e5,173.3,173.73,-0.20000000000001705,0.6599999999999966,0,False,True,2
89,5e8e4fc4bb7e470d85c008e5,173.73,188.93,"life, right? Or our new normal lives. I guess we are the new normal right now and for a long time. But by who knows, it'll be all good. So we'll figure it out. Right. Hopefully.","Yeah,",1,5eeb9d5c417b5b34b8ceed17,178.74,178.94,-0.030000000000001137,15.200000000000017,1,False,True,38
90,5eeb9d5c417b5b34b8ceed17,188.24,189.11,"I'm sure, fingers",,0,,,,-0.6899999999999977,0.8700000000000045,0,False,True,4
91,5e8e4fc4bb7e470d85c008e5,188.94,192.68,So,,0,,,,-0.17000000000001592,3.740000000000009,0,False,True,1
92,5eeb9d5c417b5b34b8ceed17,189.11,192.92,crossed tonight. I,,0,,,,-3.569999999999993,3.809999999999974,0,False,True,3
93,5e8e4fc4bb7e470d85c008e5,192.68,193.23,what do you do?,really,1,5eeb9d5c417b5b34b8ceed17,192.92,193.19,-0.23999999999998067,0.549999999999983,1,True,True,4
94,5eeb9d5c417b5b34b8ceed17,193.19,193.42,wish,,0,,,,-0.03999999999999204,0.22999999999998977,0,False,True,1
95,5e8e4fc4bb7e470d85c008e5,193.23,193.45,What do,,0,,,,-0.18999999999999773,0.21999999999999886,0,False,True,2
96,5eeb9d5c417b5b34b8ceed17,193.42,193.58,I,,0,,,,-0.030000000000001137,0.160000000000025,0,False,True,1
97,5e8e4fc4bb7e470d85c008e5,193.45,193.71,you do,,0,,,,-0.13000000000002387,0.2600000000000193,0,False,True,2
98,5eeb9d5c417b5b34b8ceed17,193.58,193.95,wouldn't,,0,,,,-0.12999999999999545,0.3699999999999761,0,False,True,2
99,5e8e4fc4bb7e470d85c008e5,193.71,194.82,in Virginia?,,0,,,,-0.23999999999998067,1.1099999999999852,1,True,True,2
100,5eeb9d5c417b5b34b8ceed17,193.95,194.16,like,,0,,,,-0.8700000000000045,0.21000000000000796,0,False,True,1
101,5e8e4fc4bb7e470d85c008e5,194.83,195.86,"Oh, sorry, go ahead.",,0,,,,0.6700000000000159,1.0300000000000011,0,False,False,4
102,5eeb9d5c417b5b34b8ceed17,196.54,197.17,"oh I'm sorry, I","Oh,",1,5e8e4fc4bb7e470d85c008e5,196.84,197.14,0.6799999999999784,0.6299999999999955,0,False,False,5
103,5e8e4fc4bb7e470d85c008e5,197.15,197.38,sorry.,,0,,,,-0.01999999999998181,0.22999999999998977,0,False,True,1
104,5eeb9d5c417b5b34b8ceed17,197.17,197.58,think there's,,0,,,,-0.21000000000000796,0.410000000000025,0,False,True,3
105,5e8e4fc4bb7e470d85c008e5,197.38,197.65,I think,,0,,,,-0.20000000000001705,0.27000000000001023,0,False,True,2
106,5eeb9d5c417b5b34b8ceed17,197.58,197.78,just,,0,,,,-0.06999999999999318,0.19999999999998863,0,False,True,1
107,5e8e4fc4bb7e470d85c008e5,197.65,198.53,that's just a,a,1,5eeb9d5c417b5b34b8ceed17,197.78,198.09,-0.12999999999999545,0.8799999999999955,0,False,True,4
108,5eeb9d5c417b5b34b8ceed17,198.1,199.26,huge flag like,"yeah,",1,5e8e4fc4bb7e470d85c008e5,198.59,200.47,-0.4300000000000068,1.1599999999999966,0,False,True,3
109,5e8e4fc4bb7e470d85c008e5,200.48,201.25,it's probably,,0,,,,1.2199999999999989,0.7700000000000102,0,False,False,3
110,5eeb9d5c417b5b34b8ceed17,200.74,201.48,on my own.,,0,,,,-0.5099999999999909,0.7399999999999807,0,False,True,3
111,5e8e4fc4bb7e470d85c008e5,201.25,216.27,"mike. It's probably actually mine. I mean my internet connection is not the greatest thing. I mean I can't get fiber and I can't get cable, I have to get radio wave or something. So my internet is never the best",Yeah. Mhm.,2,5eeb9d5c417b5b34b8ceed17,201.49,209.46,-0.22999999999998977,15.02000000000001,0,False,True,44
112,5eeb9d5c417b5b34b8ceed17,215.94,216.39,It's so,,0,,,,-0.3300000000000125,0.44999999999998863,0,False,True,3
113,5e8e4fc4bb7e470d85c008e5,216.27,216.46,thing,,0,,,,-0.11999999999997613,0.18999999999999773,0,False,True,1
114,5eeb9d5c417b5b34b8ceed17,216.39,217.26,inconvenient.,,0,,,,-0.0700000000000216,0.8700000000000045,0,False,True,1
115,5e8e4fc4bb7e470d85c008e5,216.46,218.16,in the world. Uh,,0,,,,-0.799999999999983,1.6999999999999886,0,False,True,4
116,5eeb9d5c417b5b34b8ceed17,219.84,220.1,That's,,0,,,,1.6800000000000068,0.2599999999999909,0,False,False,2
117,5e8e4fc4bb7e470d85c008e5,220.04,220.41,That's,,0,,,,-0.060000000000002274,0.37000000000000455,0,False,True,2
118,5eeb9d5c417b5b34b8ceed17,220.1,221.06,so inconvenient.,,0,,,,-0.3100000000000023,0.960000000000008,0,False,True,2
119,5e8e4fc4bb7e470d85c008e5,220.41,227.81,"so inconvenient. Yeah, it's pretty annoying. I mean, I like computers so, but I mean sacrifice to live where",Yeah.,1,5eeb9d5c417b5b34b8ceed17,221.44,221.64,-0.6500000000000057,7.400000000000006,0,False,True,20
120,5eeb9d5c417b5b34b8ceed17,227.64,227.83,Who,,0,,,,-0.17000000000001592,0.19000000000002615,0,False,True,1
121,5e8e4fc4bb7e470d85c008e5,227.81,227.87,I,,0,,,,-0.020000000000010232,0.060000000000002274,0,False,True,1
122,5eeb9d5c417b5b34b8ceed17,227.83,228.26,doesn't,,0,,,,-0.03999999999999204,0.4299999999999784,0,False,True,2
123,5e8e4fc4bb7e470d85c008e5,227.87,228.55,want to live,,0,,,,-0.38999999999998636,0.6800000000000068,0,False,True,3
124,5eeb9d5c417b5b34b8ceed17,228.26,228.56,know.,,0,,,,-0.29000000000002046,0.30000000000001137,0,False,True,1
125,5e8e4fc4bb7e470d85c008e5,228.55,251.42,"and live out in the country. I mean, I lived in the city my whole life, so I mean whatever, you know, I moved out here four years ago now, I think we moved out here. So it's been good other than, you know, internet connections to flood last year. That wasn't ideal either. So yeah,",Oh gosh.,1,5eeb9d5c417b5b34b8ceed17,249.44,250.63,-0.009999999999990905,22.869999999999976,0,False,True,58
126,5eeb9d5c417b5b34b8ceed17,250.64,251.68,Were you from,,0,,,,-0.7800000000000011,1.0400000000000205,0,False,True,3
127,5e8e4fc4bb7e470d85c008e5,251.43,251.71,were you,,0,,,,-0.25,0.28000000000000114,0,False,True,2
128,5eeb9d5c417b5b34b8ceed17,251.68,252.03,Kansas,,0,,,,-0.030000000000001137,0.3499999999999943,0,False,True,1
129,5e8e4fc4bb7e470d85c008e5,251.71,252.34,from Kansas,,0,,,,-0.3199999999999932,0.6299999999999955,0,False,True,2
130,5eeb9d5c417b5b34b8ceed17,252.03,253.25,City or?,,0,,,,-0.3100000000000023,1.2199999999999989,1,True,True,2
131,5e8e4fc4bb7e470d85c008e5,252.34,309.09,"city or So, Kansas City is in the northeast corner. I'm from, like the main town is Wichita, it's about 20 minutes southeast so and that's why, I mean, that's where I grew up. I'm originally from Illinois and I was born in Illinois, but I mean, I was like to, when I moved here, my dad's side of the family is here, my mom sides from Illinois. So, um, I grew up here, I've kind of stayed, mom travels the world now and my brother lives in, well, I was going to say new york, but he lives in New Jersey technically, so he, uh, he's out there and I'm still here. I'm still the Kansas boy, but you know, wife and I travel a lot, so it's all good. Look, what about you family? Where's your family from? Yeah,","Okay. Okay. Okay. Yeah yeah yeah,",6,5eeb9d5c417b5b34b8ceed17,261.24,308.79,-0.9099999999999966,56.74999999999997,2,False,True,153
132,5eeb9d5c417b5b34b8ceed17,308.79,309.47,I'm with,,0,,,,-0.2999999999999545,0.6800000000000068,0,False,True,3
133,5e8e4fc4bb7e470d85c008e5,309.09,309.77,"I'm with,",,0,,,,-0.3800000000000523,0.6800000000000068,0,False,True,3
134,5eeb9d5c417b5b34b8ceed17,309.48,310.04,I'm with,,0,,,,-0.2899999999999636,0.5600000000000023,0,False,True,3
135,5e8e4fc4bb7e470d85c008e5,309.78,310.34,I'm with,,0,,,,-0.26000000000004775,0.5600000000000023,0,False,True,3
136,5eeb9d5c417b5b34b8ceed17,310.05,310.36,family,,0,,,,-0.2899999999999636,0.3100000000000023,0,False,True,1
137,5e8e4fc4bb7e470d85c008e5,310.35,311.23,family right now.,right now.,1,5eeb9d5c417b5b34b8ceed17,310.36,310.87,-0.009999999999990905,0.8799999999999955,0,False,True,3
138,5eeb9d5c417b5b34b8ceed17,310.88,311.67,Uh,,0,,,,-0.35000000000002274,0.7900000000000205,0,False,True,1
139,5e8e4fc4bb7e470d85c008e5,311.24,311.98,"Uh,",,0,,,,-0.4300000000000068,0.7400000000000091,0,False,True,1
140,5eeb9d5c417b5b34b8ceed17,311.68,312.27,We're from,,0,,,,-0.30000000000001137,0.589999999999975,0,False,True,3
141,5e8e4fc4bb7e470d85c008e5,311.99,312.59,we're coming,,0,,,,-0.2799999999999727,0.5999999999999659,0,False,True,3
142,5eeb9d5c417b5b34b8ceed17,312.27,312.8,Virginia,,0,,,,-0.3199999999999932,0.5300000000000296,0,False,True,1
143,5e8e4fc4bb7e470d85c008e5,312.59,313.1,"from kenya,",,0,,,,-0.21000000000003638,0.5100000000000477,0,False,True,2
144,5eeb9d5c417b5b34b8ceed17,312.8,313.68,but originally,,0,,,,-0.30000000000001137,0.8799999999999955,0,False,True,2
145,5e8e4fc4bb7e470d85c008e5,313.1,313.98,but originally,,0,,,,-0.5799999999999841,0.8799999999999955,0,False,True,2
146,5eeb9d5c417b5b34b8ceed17,313.69,314.02,New,,0,,,,-0.29000000000002046,0.3299999999999841,0,False,True,1
147,5e8e4fc4bb7e470d85c008e5,313.99,314.33,New,,0,,,,-0.029999999999972715,0.339999999999975,0,False,True,1
148,5eeb9d5c417b5b34b8ceed17,314.02,314.66,Jersey.,,0,,,,-0.3100000000000023,0.6400000000000432,0,False,True,1
149,5e8e4fc4bb7e470d85c008e5,314.33,319.28,"Jersey, like Whitewater, New Jersey. Yeah,",Yeah.,1,5eeb9d5c417b5b34b8ceed17,318.14,318.88,-0.3300000000000409,4.949999999999989,0,False,True,6
150,5eeb9d5c417b5b34b8ceed17,318.89,319.34,um I,,0,,,,-0.38999999999998636,0.44999999999998863,0,False,True,2
151,5e8e4fc4bb7e470d85c008e5,319.29,319.66,I,,0,,,,-0.049999999999954525,0.37000000000000455,0,False,True,1
152,5eeb9d5c417b5b34b8ceed17,319.34,319.83,go to school,,0,,,,-0.32000000000005,0.4900000000000091,0,False,True,3
153,5e8e4fc4bb7e470d85c008e5,319.67,319.89,go to,,0,,,,-0.15999999999996817,0.21999999999997044,0,False,True,2
154,5eeb9d5c417b5b34b8ceed17,319.83,319.91,in,,0,,,,-0.060000000000002274,0.08000000000004093,0,False,True,1
155,5e8e4fc4bb7e470d85c008e5,319.89,320.16,school,,0,,,,-0.020000000000038654,0.27000000000003865,0,False,True,1
156,5eeb9d5c417b5b34b8ceed17,319.91,320.38,"new york,",,0,,,,-0.25,0.46999999999997044,0,False,True,2
157,5e8e4fc4bb7e470d85c008e5,320.16,320.73,"in new york,",,0,,,,-0.21999999999997044,0.5699999999999932,0,False,True,3
158,5eeb9d5c417b5b34b8ceed17,320.38,320.96,so I'm just,,0,,,,-0.35000000000002274,0.5799999999999841,0,False,True,4
159,5e8e4fc4bb7e470d85c008e5,320.73,321.0,so I'm,,0,,,,-0.22999999999996135,0.2699999999999818,0,False,True,3
160,5eeb9d5c417b5b34b8ceed17,320.97,321.46,"back,",,0,,,,-0.029999999999972715,0.48999999999995225,0,False,True,1
161,5e8e4fc4bb7e470d85c008e5,321.0,325.16,"just back. Oh yeah, is your school going to happen next year?",,0,,,,-0.45999999999997954,4.160000000000025,1,True,True,12
162,5eeb9d5c417b5b34b8ceed17,324.94,325.36,they have,,0,,,,-0.22000000000002728,0.4200000000000159,0,False,True,2
163,5e8e4fc4bb7e470d85c008e5,327.14,328.02,It's,,0,,,,1.7799999999999727,0.8799999999999955,0,False,False,2
164,5eeb9d5c417b5b34b8ceed17,327.24,328.09,it's gonna be,,0,,,,-0.7799999999999727,0.8499999999999659,0,False,True,5
165,5e8e4fc4bb7e470d85c008e5,328.02,328.16,going,,0,,,,-0.06999999999999318,0.1400000000000432,0,False,True,1
166,5eeb9d5c417b5b34b8ceed17,328.09,328.86,"virtual,",,0,,,,-0.07000000000005002,0.7700000000000387,0,False,True,1
167,5e8e4fc4bb7e470d85c008e5,328.16,329.17,to be a virtual.,,0,,,,-0.6999999999999886,1.009999999999991,0,False,True,4
168,5eeb9d5c417b5b34b8ceed17,328.86,329.2,so I,,0,,,,-0.3100000000000023,0.339999999999975,0,False,True,2
169,5e8e4fc4bb7e470d85c008e5,329.17,329.55,So,,0,,,,-0.029999999999972715,0.37999999999999545,0,False,True,1
170,5eeb9d5c417b5b34b8ceed17,329.2,329.71,don't know,,0,,,,-0.35000000000002274,0.5099999999999909,0,False,True,3
171,5e8e4fc4bb7e470d85c008e5,329.56,329.95,have,,0,,,,-0.14999999999997726,0.38999999999998636,0,False,True,1
172,5eeb9d5c417b5b34b8ceed17,329.72,330.1,how,,0,,,,-0.22999999999996135,0.37999999999999545,0,False,True,1
173,5e8e4fc4bb7e470d85c008e5,329.95,330.48,they announced,,0,,,,-0.1500000000000341,0.5300000000000296,0,False,True,2
174,5eeb9d5c417b5b34b8ceed17,330.1,330.71,we define,,0,,,,-0.37999999999999545,0.6099999999999568,0,False,True,2
175,5e8e4fc4bb7e470d85c008e5,330.48,330.92,it already?,,0,,,,-0.22999999999996135,0.4399999999999977,1,True,True,2
176,5eeb9d5c417b5b34b8ceed17,330.71,331.46,happen.,,0,,,,-0.21000000000003638,0.75,0,False,True,1
177,5e8e4fc4bb7e470d85c008e5,330.92,334.11,Where do you go? I,,0,,,,-0.5399999999999636,3.1899999999999977,1,False,True,5
