turn_id,speaker,start,stop,utterance,backchannel,backchannel_count,backchannel_speaker,backchannel_start,backchannel_stop,interval,delta,questions,end_question,overlap,n_words
49,5f50544b526bec1ce4a44f70,440.54,453.26,"Oh, you're on the money. That's exactly it. So it's a it's a blueberry banana smoothie with a bunch of other stuff because I want to live forever. So there's a spinach tail",wow. Right.,2,5ec4a0fffe991f37f61b356e,442.94,450.76,0.28000000000002956,12.71999999999997,0,False,False,38
50,5ec4a0fffe991f37f61b356e,452.54,452.75,What?,,0,,,,-0.7199999999999704,0.20999999999997954,1,True,True,1
51,5f50544b526bec1ce4a44f70,453.84,472.68,"uh so it's like kind of balances out with the fruit, but it's more of like a health healthy drink after I've destroyed my my arteries eating out. Mhm. But Oh,",Mm. Right. Yeah. Yeah. Uh huh. Uh huh. Mhm.,6,5ec4a0fffe991f37f61b356e,455.44,471.06,1.089999999999975,18.840000000000032,0,False,False,34
52,5ec4a0fffe991f37f61b356e,472.64,472.69,Uh,,0,,,,-0.040000000000020464,0.05000000000001137,0,False,True,1
53,5f50544b526bec1ce4a44f70,472.68,484.35,"fascinating. Thank you for doing the research into the, like what this is because yeah, I've always been curious like what could they possibly do with just two people talking like, what could they get from that?",huh. Yeah. Uh huh.,3,5ec4a0fffe991f37f61b356e,472.69,477.95,-0.009999999999990905,11.670000000000016,1,True,True,38
54,5ec4a0fffe991f37f61b356e,484.74,502.26,Yeah. I sort of my guess is still like they don't actually get anything from it. They just want to have some like research for your like we did a study on 300 people and it showed that were our company. Like I don't know what they can. I still don't know what they can. I,Mhm. Mhm. Mhm. Mhm. Mhm.,5,5f50544b526bec1ce4a44f70,488.24,501.45,0.38999999999998636,17.519999999999982,0,False,False,59
55,5f50544b526bec1ce4a44f70,502.14,506.86,But also I think it's fun like if they do watch it that like we're breaking the fourth,,0,,,,-0.12000000000000455,4.720000000000027,0,False,True,20
56,5ec4a0fffe991f37f61b356e,506.74,506.95,good,,0,,,,-0.12000000000000455,0.20999999999997954,0,False,True,1
57,5f50544b526bec1ce4a44f70,506.86,508.46,wall and,,0,,,,-0.08999999999997499,1.599999999999966,0,False,True,2
58,5ec4a0fffe991f37f61b356e,508.34,508.88,water.,,0,,,,-0.12000000000000455,0.5400000000000205,0,False,True,1
59,5f50544b526bec1ce4a44f70,508.47,512.25,"I think they would get a real kick out of us like, hey,",,0,,,,-0.40999999999996817,3.7799999999999727,0,False,True,13
60,5ec4a0fffe991f37f61b356e,511.64,512.95,And I mean,,0,,,,-0.6100000000000136,1.3100000000000591,0,False,True,3
61,5f50544b526bec1ce4a44f70,512.74,516.66,big brother. Yeah. Mm,yeah,1,5ec4a0fffe991f37f61b356e,514.84,517.6,-0.21000000000003638,3.919999999999959,0,False,True,4
62,5ec4a0fffe991f37f61b356e,517.61,524.45,this is my only my second time doing this. Have you done a bunch? We ever come across like really weird people? Yeah.,uh,1,5f50544b526bec1ce4a44f70,521.94,522.36,0.9500000000000455,6.840000000000032,2,False,False,23
63,5f50544b526bec1ce4a44f70,523.74,532.16,"Yeah, no weird people. I think I'm the, I think I'm the weird person on the other side. Like people are freaked out to get me um",,0,,,,-0.7100000000000364,8.419999999999959,0,False,True,29
64,5ec4a0fffe991f37f61b356e,531.24,531.56,What?,,0,,,,-0.9199999999999591,0.31999999999993634,1,True,True,1
65,5f50544b526bec1ce4a44f70,532.64,538.7,every I've only done this three times or really two,Mhm.,1,5ec4a0fffe991f37f61b356e,537.44,537.86,1.080000000000041,6.060000000000059,0,False,False,11
66,5ec4a0fffe991f37f61b356e,538.64,538.85,Right.,,0,,,,-0.06000000000005912,0.21000000000003638,0,False,True,1
67,5f50544b526bec1ce4a44f70,538.7,545.66,"times. You're the second person. The second time was like I was ghosted. I just sat there by myself. Yeah,",Yeah.,1,5ec4a0fffe991f37f61b356e,540.74,541.36,-0.14999999999997726,6.959999999999923,0,False,True,21
68,5ec4a0fffe991f37f61b356e,546.64,550.75,Okay. That happened to me too. I was I just sat there.,,0,,,,0.9800000000000182,4.110000000000014,0,False,False,12
69,5f50544b526bec1ce4a44f70,550.84,552.57,"but I thought, or",,0,,,,0.09000000000003183,1.7300000000000182,0,False,False,4
70,5ec4a0fffe991f37f61b356e,552.44,552.76,What,,0,,,,-0.12999999999999545,0.31999999999993634,0,False,True,1
71,5f50544b526bec1ce4a44f70,552.57,558.06,I think maybe that's part of the test. They just want my reaction to being um stood up. I don't know.,,0,,,,-0.18999999999994088,5.489999999999895,0,False,True,23
72,5ec4a0fffe991f37f61b356e,558.44,566.95,have you? I don't know. I do a lot of these survey research studies and stuff. Have you ever had collapse? But studies boredom.,Mhm. Mhm. Mhm.,3,5f50544b526bec1ce4a44f70,560.64,565.06,0.38000000000010914,8.509999999999991,2,False,False,25
73,5f50544b526bec1ce4a44f70,568.14,571.04,"Studies boredom. Oh, I think I've heard of that. Yeah,",,0,,,,1.1899999999999409,2.8999999999999773,0,False,False,11
74,5ec4a0fffe991f37f61b356e,571.14,573.67,Yeah it's like just these really long,,0,,,,0.10000000000002274,2.5299999999999727,0,False,False,8
75,5f50544b526bec1ce4a44f70,573.44,573.9,Thank you,,0,,,,-0.2299999999999045,0.4599999999999227,0,False,True,2
76,5ec4a0fffe991f37f61b356e,573.67,574.1,boring,,0,,,,-0.2300000000000182,0.43000000000006366,0,False,True,1
77,5f50544b526bec1ce4a44f70,573.9,574.25,for this.,,0,,,,-0.20000000000004547,0.35000000000002274,0,False,True,2
78,5ec4a0fffe991f37f61b356e,574.11,580.16,tasks to see if you'll finish them or not. Right.,Mhm. Mhm. Okay. Oh wow.,3,5f50544b526bec1ce4a44f70,574.84,579.46,-0.13999999999998636,6.0499999999999545,0,False,True,11
79,5f50544b526bec1ce4a44f70,579.94,598.36,"I haven't gotten them or I think anything they put in front of me, I just do because I want that sweet pocket change. I think it adds up to like it's false. Ah small fun stuff you can buy online and yeah, it's nice. Mm hmm,",Yeah. Uh huh. Yeah,3,5ec4a0fffe991f37f61b356e,587.74,598.93,-0.2199999999999136,18.41999999999996,0,False,True,50
80,5ec4a0fffe991f37f61b356e,598.94,614.76,I do I do a lot of in person ones. I even had one where they put electrodes all over my head and more uh they had to watch um Bridget jones's diary with electrodes on my head again.,"mm wow. Mhm,",3,5f50544b526bec1ce4a44f70,604.24,611.55,0.5800000000000409,15.819999999999936,0,False,False,40
81,5f50544b526bec1ce4a44f70,614.44,615.85,"interesting,",,0,,,,-0.31999999999993634,1.4099999999999682,0,False,True,1
82,5ec4a0fffe991f37f61b356e,615.54,618.86,What they got from that? But.,,0,,,,-0.3100000000000591,3.32000000000005,1,False,True,6
83,5f50544b526bec1ce4a44f70,617.64,621.36,"wow, how can I sign up for that",,0,,,,-1.2200000000000273,3.7200000000000273,0,False,True,8
84,5ec4a0fffe991f37f61b356e,621.04,624.35,Well I don't know. I go to University of Maryland and so they're just,,0,,,,-0.32000000000005,3.310000000000059,0,False,True,16
85,5f50544b526bec1ce4a44f70,624.24,624.59,one?,,0,,,,-0.11000000000001364,0.35000000000002274,1,True,True,1
86,5ec4a0fffe991f37f61b356e,624.35,628.45,like fire you my households loud by the way.,,0,,,,-0.2400000000000091,4.100000000000023,0,False,True,9
87,5f50544b526bec1ce4a44f70,628.14,631.35,"Oh, I can't really hear it. Or I just hear you, so you're good.",,0,,,,-0.3100000000000591,3.2100000000000364,0,False,True,16
88,5ec4a0fffe991f37f61b356e,631.24,651.85,Um I go to University of Maryland and just around campus there are kind of studies like you know sign up for the K. G. Lab and you will make 200 kgs. Those are definitely the ones where they have to be like a political thing. pay like way more money like. Yeah I got my blood drawn the other day $85. Super,Right. Really? Okay.,3,5f50544b526bec1ce4a44f70,632.14,644.56,-0.11000000000001364,20.610000000000014,0,False,True,64
89,5f50544b526bec1ce4a44f70,651.64,651.85,And,,0,,,,-0.21000000000003638,0.21000000000003638,0,False,True,1
90,5ec4a0fffe991f37f61b356e,651.85,652.21,easy.,,0,,,,0.0,0.36000000000001364,0,False,False,1
91,5f50544b526bec1ce4a44f70,652.54,673.66,"wow, that sounds cool. But also, yeah, I don't interesting. I wish I could do that because I want to be a part of science and also get paid at the same time. That's really nice.",Yeah. Yeah.,2,5ec4a0fffe991f37f61b356e,659.14,665.45,0.32999999999992724,21.120000000000005,0,False,False,38
92,5ec4a0fffe991f37f61b356e,670.44,672.36,Where do you live?,,0,,,,-3.2199999999999136,1.919999999999959,1,True,True,4
93,5f50544b526bec1ce4a44f70,674.94,677.82,"Oh, that's a thick, chunky",Mhm.,1,5ec4a0fffe991f37f61b356e,676.14,676.35,2.580000000000041,2.8799999999999955,0,False,False,6
94,5ec4a0fffe991f37f61b356e,677.24,677.64,Who?,,0,,,,-0.5800000000000409,0.39999999999997726,1,True,True,1
95,5f50544b526bec1ce4a44f70,677.82,681.36,"smoothie. Oh, take a guess. It could be anywhere.",,0,,,,0.18000000000006366,3.5399999999999636,0,False,False,9
96,5ec4a0fffe991f37f61b356e,681.84,685.66,Um Well you look like maybe you live in a dorm,,0,,,,0.4800000000000182,3.8199999999999363,0,False,False,11
97,5f50544b526bec1ce4a44f70,686.54,687.05,"No,",,0,,,,0.8799999999999955,0.5099999999999909,0,False,False,1
98,5ec4a0fffe991f37f61b356e,686.74,687.25,but,,0,,,,-0.30999999999994543,0.5099999999999909,0,False,True,1
99,5f50544b526bec1ce4a44f70,687.74,688.85,not a dorm.,,0,,,,0.4900000000000091,1.1100000000000136,0,False,False,3
100,5ec4a0fffe991f37f61b356e,689.24,693.01,sorry if I just insulted your house by calling,Uh huh.,1,5f50544b526bec1ce4a44f70,689.34,689.84,0.38999999999998636,3.769999999999982,0,False,False,9
101,5f50544b526bec1ce4a44f70,692.44,692.86,"No,",,0,,,,-0.5699999999999363,0.4199999999999591,0,False,True,1
102,5ec4a0fffe991f37f61b356e,693.02,694.36,line.,,0,,,,0.15999999999996817,1.3400000000000318,0,False,False,1
103,5f50544b526bec1ce4a44f70,694.04,700.96,"no, I'll take it. I think that's a compliment, dorms are like young and hip, so that's, that's the message. Oh",Okay. Uh huh.,2,5ec4a0fffe991f37f61b356e,697.94,700.96,-0.32000000000005,6.920000000000073,0,False,True,25
104,5ec4a0fffe991f37f61b356e,702.04,703.33,I have no idea.,,0,,,,1.0799999999999272,1.2900000000000773,0,False,False,4
105,5f50544b526bec1ce4a44f70,704.34,709.56,so you can just throw a dart on the map. It could be any state or a country.,,0,,,,1.009999999999991,5.219999999999914,0,False,False,18
106,5ec4a0fffe991f37f61b356e,709.84,714.55,Well I do think you live and you sound like you have an american accent so,,0,,,,0.2800000000000864,4.709999999999923,0,False,False,16
107,5f50544b526bec1ce4a44f70,714.14,716.66,I'm american track.,,0,,,,-0.40999999999996817,2.519999999999982,0,False,True,4
108,5ec4a0fffe991f37f61b356e,716.14,725.46,I don't think you have like a hidden british accent in there. Um But you also seem like maybe a midwesterner. I don't know. Ohio.,,0,,,,-0.5199999999999818,9.32000000000005,0,False,True,27
109,5f50544b526bec1ce4a44f70,725.84,732.66,Yeah. Oh your clothes. So I am from the west. I am from florida. Yeah,Right okay.,1,5ec4a0fffe991f37f61b356e,730.04,731.36,0.37999999999999545,6.819999999999936,0,False,False,15
110,5ec4a0fffe991f37f61b356e,731.84,733.46,Cool. Mhm.,,0,,,,-0.8199999999999363,1.6200000000000045,0,False,True,2
111,5f50544b526bec1ce4a44f70,733.24,737.46,"you are from because you're near Maryland. Maryland, is that right?",,0,,,,-0.22000000000002728,4.220000000000027,1,True,True,12
112,5ec4a0fffe991f37f61b356e,737.74,738.41,That's true,,0,,,,0.2799999999999727,0.6699999999999591,0,False,False,3
113,5f50544b526bec1ce4a44f70,738.13,739.92,Maryland,,0,,,,-0.2799999999999727,1.7899999999999636,0,False,True,1
114,5ec4a0fffe991f37f61b356e,738.49,738.85,now.,,0,,,,-1.42999999999995,0.36000000000001364,0,False,True,1
115,5f50544b526bec1ce4a44f70,739.92,751.66,is a state like oh I'm I'm an uneducated hick like I only know about florida and that's about it.,Yeah.,1,5ec4a0fffe991f37f61b356e,741.54,741.95,1.0699999999999363,11.740000000000009,0,False,False,23
116,5ec4a0fffe991f37f61b356e,751.44,753.26,I don't know. Maryland is a state.,,0,,,,-0.2199999999999136,1.8199999999999363,0,False,True,8
117,5f50544b526bec1ce4a44f70,754.44,767.16,Merrill. Oh my god I'm gonna get canceled for this. No I I didn't know. Wait I thought Maryland was like I think it's also a county or a capital somewhere.,Mhm.,1,5ec4a0fffe991f37f61b356e,759.84,761.06,1.1800000000000637,12.719999999999914,0,False,False,35
118,5ec4a0fffe991f37f61b356e,767.94,768.75,No,,0,,,,0.7800000000000864,0.8099999999999454,0,False,False,1
119,5f50544b526bec1ce4a44f70,768.84,771.75,"Oh it's it's it's own place, sovereignty.",,0,,,,0.09000000000003183,2.909999999999968,0,False,False,10
120,5ec4a0fffe991f37f61b356e,771.84,775.65,no no it's a it's a state in America,Yeah. Mhm.,2,5f50544b526bec1ce4a44f70,772.14,774.85,0.09000000000003183,3.8099999999999454,0,False,False,11
121,5f50544b526bec1ce4a44f70,775.94,777.35,Got it.,,0,,,,0.2900000000000773,1.4099999999999682,0,False,False,2
122,5ec4a0fffe991f37f61b356e,777.94,779.95,between Virginia and pennsylvania.,,0,,,,0.5900000000000318,2.009999999999991,0,False,False,4
123,5f50544b526bec1ce4a44f70,779.74,788.86,Oh so I guess maybe I don't hear about it because it's not a popular state or it's not in the news which is a good thing.,,0,,,,-0.21000000000003638,9.120000000000005,0,False,True,30
124,5ec4a0fffe991f37f61b356e,789.04,791.16,No we're very chill.,Okay.,1,5f50544b526bec1ce4a44f70,789.24,789.66,0.17999999999994998,2.1200000000000045,0,False,False,5
125,5f50544b526bec1ce4a44f70,791.14,796.45,No. Yeah like florida I think you here not so nice things about or that were okay.,Yeah. Oh,2,5ec4a0fffe991f37f61b356e,793.24,796.65,-0.01999999999998181,5.310000000000059,0,False,True,17
126,5ec4a0fffe991f37f61b356e,796.66,796.86,yeah.,,0,,,,0.2099999999999227,0.20000000000004547,0,False,False,1
127,5f50544b526bec1ce4a44f70,797.34,800.75,"We're like Australia, but yeah.",Mhm.,1,5ec4a0fffe991f37f61b356e,799.64,799.96,0.4800000000000182,3.409999999999968,0,False,False,6
128,5ec4a0fffe991f37f61b356e,800.54,805.04,Yeah. The Australia of America. Yeah.,Yeah.,1,5f50544b526bec1ce4a44f70,803.04,804.26,-0.21000000000003638,4.5,0,False,True,6
129,5f50544b526bec1ce4a44f70,804.74,823.94,"But wow, today I learned that Maryland was a state. Mhm. Or yeah, there are 50 states and I only know like the major ones, like new york, California, texas. Yeah.",Mhm. Mhm. Mhm. Yeah.,4,5ec4a0fffe991f37f61b356e,806.04,823.91,-0.2999999999999545,19.200000000000045,0,False,True,31
130,5ec4a0fffe991f37f61b356e,823.92,825.66,Good. All states.,,0,,,,-0.020000000000095497,1.740000000000009,0,False,True,3
131,5f50544b526bec1ce4a44f70,825.84,829.26,And then that's all hawaii.,,0,,,,0.18000000000006366,3.419999999999959,0,False,False,6
132,5ec4a0fffe991f37f61b356e,829.34,836.96,"Well you're better off than someone I knew. You know, who was 100% sure that there were 26 states.",Yeah.,1,5f50544b526bec1ce4a44f70,831.34,831.54,0.08000000000004093,7.6200000000000045,0,False,False,20
133,5f50544b526bec1ce4a44f70,836.34,840.34,"26, probably different time then, don't",,0,,,,-0.6200000000000045,4.0,0,False,True,7
134,5ec4a0fffe991f37f61b356e,840.24,840.52,"No,",,0,,,,-0.10000000000002274,0.2799999999999727,0,False,True,1
135,5f50544b526bec1ce4a44f70,840.34,840.65,you think?,,0,,,,-0.17999999999994998,0.30999999999994543,1,True,True,2
136,5ec4a0fffe991f37f61b356e,840.52,853.89,"no, no, she was my face. Yeah. Right. She just thought there were 26 states. I was like no, where did you get that from? She's like, no, I'm not totally sure. But","Oh, no.",1,5f50544b526bec1ce4a44f70,842.54,848.66,-0.12999999999999545,13.370000000000005,1,False,True,35
137,5f50544b526bec1ce4a44f70,853.74,867.16,"Well, yeah, I'm sure there's definitely like 50, states if we're counting like territories, but I don't know them all off the top of my head.",Yeah.,1,5ec4a0fffe991f37f61b356e,861.64,861.96,-0.14999999999997726,13.419999999999959,0,False,True,30
138,5ec4a0fffe991f37f61b356e,863.84,867.25,Yeah. Yeah. What? I don't think or,,0,,,,-3.3199999999999363,3.409999999999968,1,False,True,8
139,5f50544b526bec1ce4a44f70,868.04,869.96,"Okay, so I don't feel that bad then.",,0,,,,0.7899999999999636,1.9200000000000728,0,False,False,9
140,5ec4a0fffe991f37f61b356e,871.14,874.44,I definitely couldn't name all of them. Yeah. Yeah.,Mm hmm.,1,5f50544b526bec1ce4a44f70,873.34,874.15,1.17999999999995,3.300000000000068,0,False,False,10
141,5f50544b526bec1ce4a44f70,874.54,880.08,"No. Yeah, I think Maryland is one of them that I didn't know.",,0,,,,0.09999999999990905,5.540000000000077,0,False,False,14
142,5ec4a0fffe991f37f61b356e,877.84,880.05,Mhm. We help.,,0,,,,-2.240000000000009,2.2099999999999227,0,False,True,3
143,5f50544b526bec1ce4a44f70,880.09,887.95,But what have you been doing to keep saying as recently during these fun times?,,0,,,,0.04000000000007731,7.860000000000014,1,True,False,15
144,5ec4a0fffe991f37f61b356e,887.54,892.15,"Oh my goodness. I have been baking, I've taken up baking, which is",,0,,,,-0.41000000000008185,4.610000000000014,0,False,True,14
145,5f50544b526bec1ce4a44f70,892.04,893.56,"Oh, baking is fun.",,0,,,,-0.11000000000001364,1.5199999999999818,0,False,True,4
146,5ec4a0fffe991f37f61b356e,893.54,897.41,"yeah, I made biscuits this morning, that was really fun activity.",,0,,,,-0.01999999999998181,3.8700000000000045,0,False,True,11
147,5f50544b526bec1ce4a44f70,898.84,905.56,"Oh, I love a good biscuit, but it's also intimidating because it can clump up and you have to get the right consistency.",,0,,,,1.4300000000000637,6.719999999999914,0,False,False,24
148,5ec4a0fffe991f37f61b356e,905.34,909.88,"It was really hard, it's a lot harder than other things. Just",,0,,,,-0.2199999999999136,4.539999999999964,0,False,True,13
149,5f50544b526bec1ce4a44f70,909.74,909.95,Did,,0,,,,-0.13999999999998636,0.21000000000003638,0,False,True,1
150,5ec4a0fffe991f37f61b356e,909.88,910.05,like,,0,,,,-0.07000000000005002,0.16999999999995907,0,False,True,1
